file_id;md_id;type;error_count;errors
1-100/1.iso19139;37502a64-868e-4e3d-bf66-31ff65a24a5a;dataset;1;C.1
1-100/11.iso19139;b62f8405-2ce3-449f-8a61-5fc2f38d8b73;dataset;1;C.1
1-100/20.iso19139;c52d79aa-5d54-4eb8-a1b4-bf9fef70a5a4;dataset;1;C.1
1-100/23.iso19139;242f5fcd-6fb6-499d-aecf-74d74e53246e;dataset;1;C.1
1-100/26.iso19139;c2c1022b-869f-4a5c-ab2f-76555884eeaa;dataset;1;C.1
1-100/4.iso19139;1acca4fe-cdfb-49c3-ba79-e3af84d3ca1b;dataset;1;C.18
1-100/41.iso19139;2d8ee840-923d-4aa0-aa7d-2d4916f9b2e3;dataset;1;C.1
1-100/74.iso19139;b19e23e3-f6e3-44ba-af20-7cdf1b25c09a;dataset;1;C.1
1-100/78.iso19139;d7582430-ed4b-4a40-9665-f14057ea2232;dataset;1;C.1
1-100/79.iso19139;f2b3fba2-0416-47a5-80e6-e47ce4d1f165;dataset;1;C.1
1-100/88.iso19139;46b18670-60dd-4ee4-a7fc-780ae638d307;dataset;1;1.11
1-100/89.iso19139;91de65d9-b057-453c-992d-4c0f83dea829;dataset;1;1.11
1-100/9.iso19139;e6482c9e-b779-4184-bce0-cafce35250ee;dataset;2;C.19 1.7
1-100/95.iso19139;7dcee71f-9117-49d2-a9c2-695b1590c0a6;dataset;1;C.1
1-100/99.iso19139;7a18d988-fc03-4e47-9b49-69e4e7503c64;dataset;1;C.1
101-200/13.iso19139;26d43a7b-c088-4e9d-8a8d-aed568fb4f96;dataset;1;C.1
101-200/22.iso19139;b38f36f5-f221-4d29-a2d6-66de61f37ef5;dataset;1;C.1
101-200/46.iso19139;46ab1786-de7b-4e5d-83ef-9c6310208638;dataset;1;C.1
101-200/50.iso19139;acd5d1bb-8f85-4c6e-bee1-c13a15e305fa;dataset;1;C.1
101-200/52.iso19139;26770403-f4b7-4eeb-a229-b08da8e6975b;dataset;1;C.1
101-200/67.iso19139;706cbad4-25ea-443e-a3ee-002c58deb63d;dataset;1;C.1
101-200/76.iso19139;b73f0c68-817c-4b05-abcc-4716f4660d3b;dataset;1;C.1
101-200/77.iso19139;949d31b0-4994-488d-a454-3a10232e8785;dataset;1;C.1
101-200/89.iso19139;d52095c0-d33c-44b9-a593-6e861c079997;dataset;1;C.1
101-200/93.iso19139;db7a2a06-52fc-42bf-9822-9b347f617d95;dataset;1;C.1
201-300/12.iso19139;7233ab26-927b-49f6-b683-a52be50c4343;dataset;1;C.1
201-300/24.iso19139;ef6eef38-64b1-4bdf-be2f-a8e88792f0f0;dataset;1;C.1
201-300/35.iso19139;e0df2619-0999-45f6-9f6c-3d241415c624;dataset;1;C.1
201-300/8.iso19139;4d202282-74c7-4092-979a-8535ec81cde4;dataset;1;C.1
