file_id;md_id;type;error_count;errors
1-100/17.iso19139;51bd0586-4092-4a85-a10c-0a971a16c127;service;1;C.1
1-100/19.iso19139;f8c80402-b458-4c20-9202-34fbf42bcbcf;service;2;C.1 3.6
1-100/38.iso19139;00f2b617-0f8c-462c-8317-9200336e169a;service;1;C.1
1-100/41.iso19139;c95e18f7-68b6-409d-b6dc-bd04441c8a7f;service;2;C.1 3.6
1-100/51.iso19139;2fee1905-c527-11f0-8e85-00090ffe0001;service;1;C.1
