file_id;md_id;version;type;error_count;errors
13051-13100_30;p_sv:54315;1.3;dataset;1;f.1
13101-13150_3;p_tn:0b2f60e9-98b1-445a-a8ca-e9c4f12e56a8;1.3;dataset;2;a.7 c.6
13101-13150_41;p_tn:2c825ec8-d57a-4a8c-a766-ea4336b8c36e;1.3;dataset;1;c.6
13101-13150_44;p_tn:2df92af8-5019-40f6-be18-8c355d2cbf37;1.3;dataset;1;c.6
13101-13150_47;p_tn:318b4f00-1e87-4841-b58a-7f2321b11603;1.3;dataset;1;c.6
13101-13150_32;p_tn:25210d0d-dbb3-4cdb-bc6d-36de01daa8ca;1.3;dataset;1;c.6
13101-13150_35;p_tn:27505b05-5f0e-4905-9ce3-685f5fb15c74;1.3;dataset;1;c.6
13101-13150_5;p_tn:0e171be9-1b97-4203-baa9-8b8636aa9e88;1.3;dataset;2;c.3 c.6
13101-13150_40;p_tn:29ff287d-9306-40eb-ae55-1b163e669b51;1.3;dataset;1;c.6
13051-13100_39;p_tn:0293b880-e41a-42b2-81be-46d25c7e41d3;1.3;dataset;1;c.6
13101-13150_7;p_tn:0f0d2a2b-65f6-4f34-b5e0-aef7319abdbf;1.3;dataset;1;c.6
13051-13100_41;p_tn:0403efca-cadb-4463-a656-4d0fba207953;1.3;dataset;1;c.6
13101-13150_43;p_tn:2df40026-5930-44b2-b6ab-6f88c7bd8420;1.3;dataset;1;c.6
13151-13200_12;p_tn:398e355b-401f-48d0-8ffe-9adbe1db861d;1.3;dataset;1;c.6
13101-13150_46;p_tn:310fd70e-2f59-4fe4-a680-bd28789061c9;1.3;dataset;1;c.6
13151-13200_15;p_tn:3a84299e-bf33-4d43-86d9-4156a2a1d79d;1.3;dataset;1;c.6
13101-13150_6;p_tn:0ee6892f-280f-4119-924b-2c37dd71e275;1.3;dataset;1;c.6
13151-13200_18;p_tn:3dc59fe3-ea1f-45d7-a7df-370518e445dd;1.3;dataset;1;c.6
13051-13100_5;p_ro:litologia;1.3;series;1;c.3
13101-13150_9;p_tn:0f8c6d4d-cfcd-4c8f-a97e-cb13e20accde;1.3;dataset;2;c.3 c.6
13151-13200_20;p_tn:3e467f02-a4e0-4a0a-be97-02b898f7c515;1.3;dataset;2;c.4 c.6
13051-13100_7;p_ro:piano territoriale di coordinamento provinciale_elementi lineari;1.3;series;2;c.3 f.1
13151-13200_11;p_tn:39151199-82fb-4f2d-988d-dc55986e22a7;1.3;dataset;1;c.6
13151-13200_26;p_tn:416a8c4d-74e4-42bf-835b-7608820c1071;1.3;dataset;1;c.6
13151-13200_14;p_tn:3a021ec0-e603-4b64-a118-315d80c3339b;1.3;dataset;1;c.6
13101-13150_1;p_tn:079a1c0d-d3b9-4b76-b6d4-2c0892870d28;1.3;dataset;2;c.3 c.6
13151-13200_31;p_tn:441525c1-a100-405c-b6fc-1f0c319bacbb;1.3;dataset;1;c.6
13151-13200_17;p_tn:3dba066a-297b-401c-962a-e957371010a1;1.3;dataset;1;c.6
13151-13200_2;p_tn:350f97dd-d62b-4f7a-aa63-9a3c7fcae21a;1.3;dataset;1;c.6
13101-13150_15;p_tn:13201f9a-2d5b-435c-9d10-51e33b2c7f19;1.3;dataset;1;c.6
13151-13200_22;p_tn:3ff5db13-8a3d-4bd8-8d6f-9b2fdf1aeb41;1.3;dataset;1;c.6
13101-13150_18;p_tn:15875370-ff1b-41f3-b0f5-077f6ead4dc3;1.3;dataset;3;a.7 a.10 c.6
13151-13200_34;p_tn:47da92b4-7c3d-4533-bbe0-11a0522a4c38;1.3;dataset;1;c.6
13101-13150_20;p_tn:16cdd24b-5970-455b-bcb2-03a6d414e60e;1.3;dataset;1;c.6
13151-13200_25;p_tn:405acb52-c061-4e21-9924-2283c8cc7175;1.3;dataset;1;c.6
13151-13200_4;p_tn:35d50bd0-de1d-42b7-82e6-a5d5816ffbae;1.3;dataset;1;c.6
13151-13200_28;p_tn:41e8eac7-09ef-4320-852b-afaf4432cee8;1.3;dataset;2;c.3 c.6
13151-13200_42;p_tn:501f35c4-7db0-4924-a8aa-b85795ae3cb9;1.3;dataset;1;c.6
13151-13200_30;p_tn:43e1bb96-2e2e-4bba-b498-900ed0e2651a;1.3;dataset;1;c.6
13101-13150_26;p_tn:21462e1e-ee95-4aa2-95aa-63a02a3f1545;1.3;dataset;1;c.6
13101-13150_29;p_tn:2305c6f2-73c1-4696-9c98-88d5ff8fe2c4;1.3;dataset;1;c.6
13151-13200_45;p_tn:5294f67b-b2a0-4a88-9ff7-0152ee85475b;1.3;dataset;1;c.6
13101-13150_31;p_tn:2417fe5e-37d8-444c-8598-2f83f62bd78e;1.3;dataset;1;c.6
13151-13200_33;p_tn:46f2afcd-6dde-4352-a143-4d653a65e4ed;1.3;dataset;1;c.6
13151-13200_48;p_tn:534bfeec-f0ba-42d5-a91d-7a4ad9154921;1.3;dataset;1;c.6
13151-13200_36;p_tn:492b7e70-9d4f-4248-803b-78fdcda39f63;1.3;dataset;2;a.10 c.6
13151-13200_8;p_tn:37139ae6-4118-4b65-9471-9d57a1f84762;1.3;dataset;1;c.6
13101-13150_37;p_tn:280bb887-dff4-446c-965c-43ae077a107d;1.3;dataset;1;c.6
13151-13200_41;p_tn:4fb252cd-120b-4b22-9187-13d460bb7434;1.3;dataset;1;c.6
13201-13250_10;p_tn:5cffffef-e0a1-4b07-990c-41600a8ce267;1.3;dataset;1;c.6
13101-13150_4;p_tn:0dc5bc18-54de-4495-be3e-9e44f2135803;1.3;dataset;1;c.6
13151-13200_44;p_tn:50d4bc4e-f202-4ff0-a0a7-c2db0d42f9c2;1.3;dataset;1;c.6
13101-13150_42;p_tn:2dc4efe4-1441-4968-9d8a-e03a0742fe35;1.3;dataset;1;c.6
13201-13250_13;p_tn:628a228e-d13c-41c8-803a-272883e3931e;1.3;dataset;1;c.6
13101-13150_45;p_tn:2eacecb2-d78c-460e-9a4c-47b80a9f105d;1.3;dataset;1;c.6
13151-13200_47;p_tn:531feb01-3aa0-4f87-8902-649df9d72f00;1.3;dataset;1;c.6
13201-13250_19;p_tn:6ad8820c-55b2-4f49-83bb-968e46fb99a4;1.3;dataset;1;c.6
13201-13250_16;p_tn:66d2e0d3-78fc-4337-8e40-584e59baeb94;1.3;dataset;1;c.6
13101-13150_48;p_tn:31f1d4ea-4dd7-4858-b248-343aa98f8ef2;1.3;dataset;1;c.3
13151-13200_7;p_tn:366667ac-f7d2-42cf-a1a5-7450b3e44d6a;1.3;dataset;1;c.6
13101-13150_8;p_tn:0f1fdc33-5c71-4c6d-81e7-25eb2ab0e599;1.3;dataset;1;c.6
13151-13200_10;p_tn:388e5e91-bd2e-40ec-9ab8-7d852315fd7d;1.3;dataset;2;c.3 c.6
13201-13250_1;p_tn:5704af77-4676-4796-b71b-9d68b430c68c;1.3;dataset;2;c.3 c.6
13151-13200_13;p_tn:39ca8500-d9d5-4a2f-b791-2f574372dea1;1.3;dataset;1;c.6
13201-13250_12;p_tn:612a1e42-d4ed-477b-bf0f-3099262c2d57;1.3;dataset;3;a.7 a.10 c.6
13201-13250_27;p_tn:6fef4e2f-5333-4f5f-8ceb-99a2361fc18d;1.3;dataset;1;c.6
13201-13250_3;p_tn:58604ed2-ac1d-4f78-a00c-514fd3562c51;1.3;dataset;1;c.6
13151-13200_16;p_tn:3b9149d2-7529-4310-80f5-b9f8c33b851f;1.3;dataset;1;c.6
13201-13250_32;p_tn:74c14980-a23a-4ba3-acdd-59649f15f8a0;1.3;dataset;1;c.6
13201-13250_18;p_tn:6a7806d8-63fa-4445-b009-9412c99d8fd2;1.3;dataset;1;c.6
13151-13200_21;p_tn:3ead8e16-5214-45ce-90d4-e7b942e71693;1.3;dataset;1;c.6
13201-13250_20;p_tn:6defea82-0972-423e-8d3f-33951e447eea;1.3;dataset;1;c.6
13201-13250_35;p_tn:7925bbce-f094-4e01-b416-5e9f88e968f7;1.3;dataset;1;c.6
13201-13250_38;p_tn:7c24c4dd-b35c-48a6-9773-4075c8c56a4d;1.3;dataset;1;c.6
13151-13200_24;p_tn:40126c64-1071-4384-b02b-0506d0b8f2a5;1.3;dataset;1;c.6
13201-13250_40;p_tn:7e191515-fc1e-4e3d-b75c-d0facd98df6a;1.3;dataset;1;c.6
13201-13250_23;p_tn:6e8869ee-381d-42b7-8bcd-338b9efb59e4;1.3;dataset;2;c.3 c.6
13151-13200_27;p_tn:41b4d562-f1e2-4a58-807d-7c89c2d9666f;1.3;dataset;1;c.6
