file_id;md_id;version;type;error_count;errors
141-160_6;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT24_DMR5.0;1.3;dataset;1;c.4
161-180_11;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_WMS_Hranica_BezInfo;1.3;service;1;d.3
181-200_13;https://data.gov.sk/set/rpi/gmd/31364501/JZM_VECTOR;1.3;dataset;1;c.3
181-200_10;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_ZBGIS_Raster25000;1.3;dataset;1;c.4
181-200_16;https://data.gov.sk/set/rpi/gmd/31364501/MV_DOPR_BOD_PRIVATE;1.3;dataset;1;c.3
181-200_12;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_ZBGIS_Raster50000;1.3;dataset;1;c.4
181-200_15;https://data.gov.sk/set/rpi/gmd/31364501/MV_DEF_USEK_PUBLIC;1.3;dataset;1;c.3
181-200_6;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_WMTS_ORTO_BezInfo;1.3;service;1;d.3
181-200_9;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_ZBGIS_Raster10000;1.3;dataset;1;c.4
181-200_18;https://data.gov.sk/set/rpi/gmd/31364501/MV_MOST_PRIVATE;1.3;dataset;1;c.3
181-200_8;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_ZBGIS;1.3;dataset;1;c.4
181-200_20;https://data.gov.sk/set/rpi/gmd/31364501/MV_PRIECESTIE_PRIVATE;1.3;dataset;1;c.3
201-220_14;https://data.gov.sk/set/rpi/gmd/31753604/a0ebd93d-df6b-40b8-96b6-91389ef3e963;1.3;dataset;1;xml.a.1
201-220_17;https://data.gov.sk/set/rpi/gmd/31753604/a8ec3dd6-aa2b-4be8-8257-5204184b07f8;1.3;dataset;1;xml.a.1
201-220_10;https://data.gov.sk/set/rpi/gmd/31364501/TRATE_STAVBY_PRIVATE;1.3;series;1;c.3
201-220_13;https://data.gov.sk/set/rpi/gmd/31753604/ae92c282-b795-482e-9dc7-4ba7f3bd93a1;1.3;dataset;1;xml.a.1
201-220_4;https://data.gov.sk/set/rpi/gmd/31364501/MV_TUNEL_PRIVATE;1.3;dataset;1;c.3
201-220_19;https://data.gov.sk/set/rpi/gmd/31753604/CC41E6DA-F73D-4781-B917-FE09BAB5FCC1;1.3;service;1;d.3
201-220_2;https://data.gov.sk/set/rpi/gmd/31364501/MV_TRAT_USEK_PRIVATE;1.3;dataset;1;c.3
201-220_16;https://data.gov.sk/set/rpi/gmd/31753604/A70347A4-6BBF-41B5-84D8-24425561A46A;1.3;service;1;d.3
21-40_1;https://data.gov.sk/set/rpi/gmd/00626031/170112143211;1.3;dataset;2;f.1 f.3
21-40_12;https://data.gov.sk/set/rpi/gmd/00626031/4E34D8FA16B66BFFE0530110000A3369;1.3;dataset;2;f.1 f.3
21-40_15;https://data.gov.sk/set/rpi/gmd/00626031/4E85AEB82B1A37B7E0530110000A8D4C;1.3;dataset;1;f.4
201-220_6;https://data.gov.sk/set/rpi/gmd/31364501/SRV_WMS_ZSR_PRIVATE;1.3;service;1;d.2
21-40_18;https://data.gov.sk/set/rpi/gmd/00626031/4E85AEB82B1D37B7E0530110000A8D4C;1.3;dataset;1;f.4
21-40_11;https://data.gov.sk/set/rpi/gmd/00626031/4A201CE79B847895E0530210000A0DB8;1.3;dataset;1;c.3
21-40_14;https://data.gov.sk/set/rpi/gmd/00626031/4E383934DE051190E0530210000A2B87;1.3;dataset;1;f.4
21-40_2;https://data.gov.sk/set/rpi/gmd/00626031/170112143211_2000a2;1.3;dataset;1;f.4
21-40_5;https://data.gov.sk/set/rpi/gmd/00626031/170123074833;1.3;dataset;3;f.1 f.3 f.4
21-40_4;https://data.gov.sk/set/rpi/gmd/00626031/170123074228;1.3;dataset;1;f.4
221-240_10;https://data.gov.sk/set/rpi/gmd/31753604/02f81030-2efa-4231-a190-c6e93c091578;1.3;dataset;1;xml.a.1
221-240_1;https://data.gov.sk/set/rpi/gmd/31753604/C131C49D-5F15-4E17-A3B6-4100C02D4723;1.3;service;1;d.3
221-240_13;https://data.gov.sk/set/rpi/gmd/31753604/10468945-3af1-40f0-a9f7-c33981bcf04b;1.3;dataset;1;xml.a.1
221-240_16;https://data.gov.sk/set/rpi/gmd/31753604/1538996532670r20997192449398416;1.3;dataset;1;xml.a.1
221-240_19;https://data.gov.sk/set/rpi/gmd/31753604/1539000631055r017208288200939226;1.3;dataset;1;xml.a.1
221-240_12;https://data.gov.sk/set/rpi/gmd/31753604/1F1A41BA-092B-4085-81A1-71E17F9A5A2C;1.3;service;1;d.3
221-240_15;https://data.gov.sk/set/rpi/gmd/31753604/1538996480677r7483699086630045;1.3;dataset;1;xml.a.1
221-240_3;https://data.gov.sk/set/rpi/gmd/31753604/c6485637-43d3-4558-91e9-fd7906b6a519;1.3;dataset;1;xml.a.1
221-240_18;https://data.gov.sk/set/rpi/gmd/31753604/1538997099203r7379799510472893;1.3;service;1;d.3
221-240_6;https://data.gov.sk/set/rpi/gmd/31753604/e55acb93-80b2-4f8b-ac6d-2e37169df62d;1.3;dataset;1;xml.a.1
221-240_20;https://data.gov.sk/set/rpi/gmd/31753604/1539000655561r5601378890536135;1.3;service;1;d.3
221-240_5;https://data.gov.sk/set/rpi/gmd/31753604/eac9785b-6838-466e-8090-0623dfa76936;1.3;dataset;1;xml.a.1
221-240_8;https://data.gov.sk/set/rpi/gmd/31753604/SK_1_TektonickaMapa_500000;1.3;dataset;1;xml.a.1
241-260_10;https://data.gov.sk/set/rpi/gmd/31753604/1542632558920r7807274787417695;1.3;service;2;d.2 d.3
221-240_9;https://data.gov.sk/set/rpi/gmd/31753604/SK_2_TektonickaMapa_500000;1.3;service;1;d.3
241-260_11;https://data.gov.sk/set/rpi/gmd/31753604/1542632841596r09007099805524121;1.3;service;2;d.2 d.3
241-260_16;https://data.gov.sk/set/rpi/gmd/31753604/1542633909781r7427584025603009;1.3;service;2;d.2 d.3
241-260_17;https://data.gov.sk/set/rpi/gmd/31753604/1542634116533r3958376383683897;1.3;service;2;d.2 d.3
241-260_13;https://data.gov.sk/set/rpi/gmd/31753604/1542633297550r9006531310833992;1.3;service;2;d.2 d.3
241-260_14;https://data.gov.sk/set/rpi/gmd/31753604/1542633505299r2793106173615991;1.3;service;2;d.2 d.3
241-260_19;https://data.gov.sk/set/rpi/gmd/31753604/1542715727838r3299689642366088;1.3;service;2;d.2 d.3
241-260_2;https://data.gov.sk/set/rpi/gmd/31753604/1542623802732r33161152209118994;1.3;service;2;d.2 d.3
241-260_4;https://data.gov.sk/set/rpi/gmd/31753604/1542625504541r7506196332743837;1.3;service;2;d.2 d.3
241-260_3;https://data.gov.sk/set/rpi/gmd/31753604/1542625032396r5510941663213935;1.3;service;2;d.2 d.3
241-260_7;https://data.gov.sk/set/rpi/gmd/31753604/1542631482493r28896040208043416;1.3;service;2;d.2 d.3
261-280_1;https://data.gov.sk/set/rpi/gmd/31753604/1542718786962r25689938338420015;1.3;service;2;d.2 d.3
261-280_12;https://data.gov.sk/set/rpi/gmd/31753604/3A50FB4E-BBD6-4C7D-A0F4-C19C538E16E5;1.3;service;1;d.3
261-280_15;https://data.gov.sk/set/rpi/gmd/31753604/3E28163F-3F85-4F95-9B89-48CA68E2A452;1.3;service;1;d.3
261-280_18;https://data.gov.sk/set/rpi/gmd/31753604/362fd4e9-ad79-4010-adad-107deeea2782;1.3;dataset;1;xml.a.1
241-260_6;https://data.gov.sk/set/rpi/gmd/31753604/1542631088168r5458887955242504;1.3;service;1;d.3
241-260_9;https://data.gov.sk/set/rpi/gmd/31753604/1542632307381r877502672593131;1.3;service;2;d.2 d.3
261-280_20;https://data.gov.sk/set/rpi/gmd/31753604/38e79fe7-a2c4-424b-8a5c-0598059658aa;1.3;dataset;1;xml.a.1
261-280_5;https://data.gov.sk/set/rpi/gmd/31753604/1542719468588r31320202077917947;1.3;service;1;d.3
261-280_8;https://data.gov.sk/set/rpi/gmd/31753604/1561111447495r6400446858891269;1.3;service;1;d.3
261-280_11;https://data.gov.sk/set/rpi/gmd/31753604/27CCAC4B-A72B-4837-85AD-59DD9A0A888B;1.3;service;1;d.3
281-300_10;https://data.gov.sk/set/rpi/gmd/31753604/78babbfe-f4cf-43f3-a0f9-b1b69df003e3;1.3;dataset;1;xml.a.1
261-280_14;https://data.gov.sk/set/rpi/gmd/31753604/3EDA193E-673B-42AE-97C5-5B94F37F6873;1.3;service;1;d.3
261-280_2;https://data.gov.sk/set/rpi/gmd/31753604/1542718972019r7720358166007777;1.3;service;2;d.2 d.3
261-280_17;https://data.gov.sk/set/rpi/gmd/31753604/359b2e18-9992-4189-8dec-fc3ce022fcad;1.3;dataset;1;xml.a.1
261-280_4;https://data.gov.sk/set/rpi/gmd/31753604/1542719292837r18060723853531813;1.3;service;2;d.2 d.3
281-300_16;https://data.gov.sk/set/rpi/gmd/36022047/4A6506C44A912D0DE0530110000A8498;1.3;service;2;d.2 d.3
281-300_19;https://data.gov.sk/set/rpi/gmd/36022047/8DF2C1D0D8B64B91E0530110000A23A5;1.3;dataset;4;a.3 a.4 c.3 c.7
261-280_7;https://data.gov.sk/set/rpi/gmd/31753604/1556101944915r7727323035157703;1.3;dataset;1;xml.a.1
281-300_3;https://data.gov.sk/set/rpi/gmd/31753604/5E55088C-02AB-4B61-B37F-B3D4AE546BA4;1.3;service;1;d.3
281-300_1;https://data.gov.sk/set/rpi/gmd/31753604/4b3e1b3a-780c-4ec4-aa93-5c1c5a496c27;1.3;dataset;1;xml.a.1
281-300_6;https://data.gov.sk/set/rpi/gmd/31753604/6A971AB603FB3ED3E0530110000A6CCC;1.3;dataset;2;xml.a.1 c.7
281-300_12;https://data.gov.sk/set/rpi/gmd/31753604/9F1D019E-1358-4D59-B4B7-92FD8B274CBE;1.3;service;1;d.3
281-300_18;https://data.gov.sk/set/rpi/gmd/36022047/8DF02626FCB515E6E0530210000A17FA;1.3;dataset;4;xml.a.1 a.4 c.3 c.7
281-300_9;https://data.gov.sk/set/rpi/gmd/31753604/71CC05D5-65DB-445B-9D8E-F9A825FB7AD3;1.3;service;1;d.3
301-320_11;https://data.gov.sk/set/rpi/gmd/36063606/7C48AAD2E15C1DC9E0530210000AF493;1.3;dataset;2;xml.a.1 c.7
281-300_20;https://data.gov.sk/set/rpi/gmd/36022047/8DF2C1D0D8B74B91E0530110000A23A5;1.3;dataset;5;xml.a.1 a.4 a.10 c.3 c.7
301-320_14;https://data.gov.sk/set/rpi/gmd/36063606/7C5831F6DD880A88E0530210000ACEFF;1.3;dataset;2;xml.a.1 c.7
301-320_17;https://data.gov.sk/set/rpi/gmd/36063606/7D35CEB30D567762E0530210000AD57F;1.3;service;1;d.3
301-320_2;https://data.gov.sk/set/rpi/gmd/36022047/8DF38EF70C242459E0530110000AF644;1.3;dataset;4;xml.a.1 a.4 c.3 c.7
281-300_5;https://data.gov.sk/set/rpi/gmd/31753604/6ad8e0d0-7981-41ee-9937-faf65fcb060a;1.3;dataset;1;xml.a.1
301-320_10;https://data.gov.sk/set/rpi/gmd/36063606/7C47543720E50DF5E0530210000AA38D;1.3;dataset;2;xml.a.1 c.7
281-300_8;https://data.gov.sk/set/rpi/gmd/31753604/7B5615D8-B831-4C0A-ADE1-F077B7D79BC1;1.3;service;1;d.3
301-320_13;https://data.gov.sk/set/rpi/gmd/36063606/7C5831F6DD870A88E0530210000ACEFF;1.3;dataset;2;xml.a.1 c.7
301-320_7;https://data.gov.sk/set/rpi/gmd/36063606/7C2F9E089C7A3DECE0530210000AD07A;1.3;dataset;2;xml.a.1 c.7
301-320_4;https://data.gov.sk/set/rpi/gmd/36063606/7BB79F7096C2277FE0530210000ACC27;1.3;service;2;d.2 d.3
321-340_1;https://data.gov.sk/set/rpi/gmd/42001315/f5124f83-dd6c-465b-9476-fc4849737047;1.3;dataset;3;xml.a.1 c.3 h.1
301-320_16;https://data.gov.sk/set/rpi/gmd/36063606/7D35CEB30D557762E0530210000AD57F;1.3;service;1;d.3
301-320_19;https://data.gov.sk/set/rpi/gmd/42001315/b85908e5-cb02-4d95-a523-368f2efe62da;1.3;dataset;1;c.3
321-340_15;https://data.gov.sk/set/rpi/gmd/42001315/60d27041-554d-46bb-9b00-6f21e7fb25ad;1.3;dataset;3;xml.a.1 c.3 h.1
321-340_12;https://data.gov.sk/set/rpi/gmd/42001315/4166749e-67d0-4841-8415-effac5288646;1.3;dataset;1;c.3
301-320_3;https://data.gov.sk/set/rpi/gmd/36022047/8DF38EF70C252459E0530110000AF644;1.3;dataset;4;xml.a.1 a.4 c.3 c.7
321-340_18;https://data.gov.sk/set/rpi/gmd/42001315/707dc23b-32e4-4483-bf1f-05581321bd46;1.3;dataset;3;xml.a.1 c.3 h.1
301-320_6;https://data.gov.sk/set/rpi/gmd/36063606/7CBF3A0DCB0C1E25E0530210000A7C64;1.3;service;1;d.3
321-340_20;https://data.gov.sk/set/rpi/gmd/42001315/77bb79f8-0d47-484e-8146-f07aa18cb3ec;1.3;dataset;1;c.3
301-320_9;https://data.gov.sk/set/rpi/gmd/36063606/7C43442002CD5D11E0530210000A6A39;1.3;dataset;1;xml.a.1
321-340_5;https://data.gov.sk/set/rpi/gmd/42001315/07eaa4d8-3467-477b-86fe-610724f917e2;1.3;service;2;d.2 d.3
1-20_1;https://data.gov.sk/set/rpi/gmd/00156884/cba39b05-f4e1-481f-974d-5982c6ae80b3;1.3;dataset;3;a.4 a.5 c.4
1-20_12;https://data.gov.sk/set/rpi/gmd/00156884/99635fa5-2cf1-45b4-afc9-9fbde651bd01;1.3;dataset;3;a.4 a.5 c.4
321-340_8;https://data.gov.sk/set/rpi/gmd/42001315/156f5618-6ffd-4f15-817a-2432b4841f8c;1.3;dataset;3;xml.a.1 c.3 h.1
321-340_11;https://data.gov.sk/set/rpi/gmd/42001315/4bca3558-54c0-4aee-8a53-0957cb6a8d22;1.3;dataset;3;c.3 f.1 f.3
321-340_14;https://data.gov.sk/set/rpi/gmd/42001315/6e61c3eb-5e09-4417-99c0-1dd717e93ed2;1.3;service;2;d.2 d.3
341-360_10;https://data.gov.sk/set/rpi/gmd/42181810/4F1D2904115D596EE0530210000A8020;1.3;dataset;1;c.3
1-20_15;https://data.gov.sk/set/rpi/gmd/00626031/a69bfc16-7acc-40a6-b917-4ef575988132;1.3;dataset;2;f.1 f.3
1-20_18;https://data.gov.sk/set/rpi/gmd/00626031/eeb21673-85a6-4d7d-ac94-5a1966ed8eab;1.3;service;1;f.3
321-340_4;https://data.gov.sk/set/rpi/gmd/42001315/0fb24a4a-364e-49b0-a29e-120172e10679;1.3;dataset;1;c.3
1-20_5;https://data.gov.sk/set/rpi/gmd/00156884/2a253844-edd9-499a-a44b-40e183f270f8;1.3;dataset;3;a.4 a.5 c.4
1-20_20;https://data.gov.sk/set/rpi/gmd/00626031/01c3bde5-2440-45a8-a30b-3dac5f524df5;1.3;service;2;a.7 d.1
341-360_13;https://data.gov.sk/set/rpi/gmd/42181810/4F1D29041160596EE0530210000A8020;1.3;dataset;1;c.3
1-20_8;https://data.gov.sk/set/rpi/gmd/00156884/48810619-b2f2-41fc-9487-3ee52880c9c8;1.3;dataset;3;a.4 a.5 c.4
341-360_12;https://data.gov.sk/set/rpi/gmd/42181810/4F1D29041153596EE0530210000A8020;1.3;dataset;1;f.4
101-120_13;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_AP-K_PO;1.3;dataset;1;c.4
101-120_16;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_DMR3.5;1.3;dataset;1;c.4
341-360_15;https://data.gov.sk/set/rpi/gmd/42181810/4F1D29041162596EE0530210000A8020;1.3;dataset;1;f.4
341-360_20;https://data.gov.sk/set/rpi/gmd/42181810/4F19E731C80F0BB2E0530110000AF35A;1.3;dataset;1;c.3
341-360_3;https://data.gov.sk/set/rpi/gmd/42001315/841ecd62-0b91-498f-b943-3163c0625395;1.3;dataset;3;c.3 f.1 f.3
341-360_6;https://data.gov.sk/set/rpi/gmd/42181810/4E93C2A5AEDB5B19E0530110000ACE34;1.3;dataset;2;c.3 f.4
341-360_5;https://data.gov.sk/set/rpi/gmd/42181810/4E88A0888B2C5F25E0530210000A63DC;1.3;dataset;1;f.4
341-360_8;https://data.gov.sk/set/rpi/gmd/42181810/4E93317B0429510DE0530210000A9EA5;1.3;dataset;3;f.1 f.3 f.4
341-360_9;https://data.gov.sk/set/rpi/gmd/42181810/4F1D2904115C596EE0530210000A8020;1.3;dataset;3;c.3 f.3 f.4
361-380_13;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329202CA2E0530210000A0ECD;1.3;dataset;1;f.4
361-380_16;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329292CA2E0530210000A0ECD;1.3;dataset;1;f.4
361-380_19;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329312CA2E0530210000A0ECD;1.3;dataset;1;c.3
361-380_6;https://data.gov.sk/set/rpi/gmd/42181810/4F21D34AE8FD7BA0E0530110000A5453;1.3;dataset;1;a.10
101-120_19;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_GNS;1.3;dataset;2;c.4 f.1
361-380_14;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329212CA2E0530210000A0ECD;1.3;dataset;1;f.4
361-380_11;https://data.gov.sk/set/rpi/gmd/42181810/4F250933292B2CA2E0530210000A0ECD;1.3;dataset;1;f.4
361-380_9;https://data.gov.sk/set/rpi/gmd/42181810/4F250933291E2CA2E0530210000A0ECD;1.3;dataset;1;f.4
361-380_17;https://data.gov.sk/set/rpi/gmd/42181810/4F250933293E2CA2E0530210000A0ECD;1.3;dataset;1;f.4
381-400_11;https://data.gov.sk/set/rpi/gmd/42181810/6A3ADD0FC93E7C3EE0530110000AA2B5;1.3;service;2;d.2 f.3
381-400_14;https://data.gov.sk/set/rpi/gmd/42181810/6A3CDB2813C35D64E0530110000A39E2;1.3;service;2;d.2 f.3
361-380_2;https://data.gov.sk/set/rpi/gmd/42181810/4F2D8FE3794242D2E0530210000AA214;1.3;dataset;2;c.3 f.4
381-400_2;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329362CA2E0530210000A0ECD;1.3;dataset;1;c.3
381-400_4;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329412CA2E0530210000A0ECD;1.3;dataset;3;c.3 f.1 f.3
381-400_7;https://data.gov.sk/set/rpi/gmd/42181810/4F25093329442CA2E0530210000A0ECD;1.3;dataset;1;f.4
121-140_14;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT01_DMR5.0;1.3;dataset;1;c.4
121-140_11;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_INSPIRE_TN;1.3;dataset;2;a.5 c.4
121-140_17;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT05_DMR5.0;1.3;dataset;1;c.4
121-140_2;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_HRANICA_OB;1.3;dataset;2;c.4 f.1
121-140_7;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_INSPIRE_EL;1.3;dataset;2;a.5 c.4
121-140_4;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_HRANICA_SR;1.3;dataset;2;c.4 f.1
141-160_1;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT19;1.3;dataset;1;c.4
141-160_12;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_Povrch;1.3;dataset;1;c.4
141-160_18;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_WFS_GN;1.3;service;1;d.2
141-160_15;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_Vodstvo;1.3;dataset;1;c.4
141-160_5;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT24_DMP1.0;1.3;dataset;1;c.4
141-160_8;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_LiDAR_LOT26_DMP1.0;1.3;dataset;1;c.4
361-380_7;https://data.gov.sk/set/rpi/gmd/42181810/4F21D34AE8FE7BA0E0530110000A5453;1.3;dataset;2;a.10 c.3
181-200_11;https://data.gov.sk/set/rpi/gmd/17316219/SK_UGKK_ZBGIS_ZBGIS_Raster5000;1.3;dataset;1;c.4
181-200_14;https://data.gov.sk/set/rpi/gmd/31364501/MV_DEF_USEK_PRIVATE;1.3;dataset;1;c.3
381-400_12;https://data.gov.sk/set/rpi/gmd/42181810/6A3ADD0FC9407C3EE0530110000AA2B5;1.3;service;1;d.2
