file_id;md_id;version;type;error_count;errors
101-120_6;E4BCCB1D-9ECB-4929-A251-60377922C712;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
21-40_3;3EA58F5E-5508-4C64-8F47-34CDCDCAF4F5;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_19;5DF5B1D2-74A6-49DE-B853-3DBB297D285C;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_20;5E3BF924-63F1-4BE2-A39A-08DD832E29BC;1.3;dataset;5;xml.a.1 a.8 a.11 c.3 c.7
21-40_2;379458EB-35ED-4CDF-8906-5CD732004E26;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
21-40_5;3F9D7C58-1D5C-4260-943B-86D017159C0E;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_12;4B7B1A92-E2A1-4C9E-93C9-974E4CF03E7A;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_9;46775AD7-904F-4DE9-B62A-9B6C5B86DD01;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_4;3F352F72-0C87-41C0-BE83-3CD13E6927C4;1.3;dataset;1;c.7
21-40_7;456FBBF2-ABE2-4DCF-A192-123E9C6BA81F;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
41-60_1;6172DCD8-980D-4F08-B72D-3C3FAB9A9DE4;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
41-60_16;8182C045-01F1-4F92-8C21-EA6922E3D4B3;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_11;76CF95DC-BDC2-47FE-BC6A-8C9957450830;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
21-40_13;50F0FF40-1871-4165-AD39-725E31465EBA;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_15;5282A229-6EEB-4D4A-84FA-7A5E127F8628;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
41-60_17;82850030-41C2-4BEE-8535-1E0C563E9D98;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
41-60_12;78122F78-848E-4C70-A414-61AA18B1020F;1.3;dataset;3;xml.a.1 a.11 c.7
21-40_17;56986044-26C1-431B-B902-156397B8F4CC;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
21-40_6;44C19351-B2A8-43F3-B774-A2797493C61B;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_18;83D44B03-74C6-4079-A410-75D1D5F16238;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_2;6311C28A-DD8E-43A2-81EB-28DF6834E696;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
41-60_19;845E0879-DCA6-4214-B490-0DFF34A94A41;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
21-40_8;45F62597-C149-4756-B32A-16053C3CB8F8;1.3;dataset;5;xml.a.1 a.8 a.11 c.3 c.7
41-60_4;661CD920-97C2-4911-9FDF-3CA81D265775;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
41-60_8;6BD508F2-0222-4451-9692-0F5A5F07081B;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
61-80_12;99243919-FEAA-4B85-A48F-19785EB8088A;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_5;6773106E-33F5-4944-A722-C4BC6587C28F;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_10;93DF287F-56A4-4659-A1F2-5789118CA4C9;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_10;7502C3F8-8D63-4FF5-9939-4315737CCD7A;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_3;65A8C1FD-6E62-402B-91C8-28CD867F0412;1.3;dataset;4;xml.a.1 a.11 c.3 c.7
61-80_18;A6717FA6-B0E8-4829-9261-40D95373825A;1.3;dataset;1;c.7
61-80_15;A308DBA4-E417-487C-9488-2AFB8F5622F9;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_13;783A4F39-218C-4C73-B80B-4B9BBDC93CB4;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_20;B1530091-F07F-4A96-BDE0-91212128B826;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
41-60_14;7ADB1A62-D7AA-4262-A10A-2838C53ABDE4;1.3;dataset;4;a.4 a.5 c.4 c.7
61-80_19;A715A21D-AE28-489E-81CC-C54DF8FBDEC8;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_15;7CE08662-8BF4-4F38-B440-491196981326;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_9;743D458F-1CD6-47FC-AEB7-41C8BFE6F7B0;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_14;9F4881C4-6142-40CD-9ADB-59E7DA7804AC;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_5;8ED6442D-D62A-4F7C-978C-B38F564CA2B6;1.3;dataset;4;xml.a.1 a.4 a.11 c.7
61-80_8;918B0F01-CE0B-403A-9EF3-C205EE4E0A86;1.3;dataset;3;xml.a.1 a.11 c.7
41-60_20;86371F09-96FD-4645-9E59-2F1184B48639;2.0;dataset;9;C.14 C.17 C.18 C.20 C.21 C.22 1.7 1.10 1.11
61-80_3;8C2070AB-2D0C-4758-AEE1-6068E813D094;1.3;dataset;4;xml.a.1 a.11 c.3 c.7
61-80_4;8DE7BDC8-8C5C-4071-8986-5D5E50EE6220;1.3;dataset;3;xml.a.1 a.11 c.7
81-100_10;CB2431BF-9A66-4EFF-8C4C-DBE49DC467FC;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_6;902DF102-8950-47E6-BC4E-BD5B52C56B84;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
41-60_7;6BC40F5E-FFA2-431E-BDF3-0B0FE377B983;1.3;dataset;5;xml.a.1 a.5 a.11 c.4 c.7
81-100_16;CF7295E1-5C74-497C-8F66-BD7210D3659C;1.3;dataset;1;c.7
61-80_1;894B9328-EBBC-47E6-9A40-C1401FEA266B;1.3;dataset;3;xml.a.1 a.11 c.7
61-80_13;9C0653AD-A4C5-4A73-8563-1570E48FB826;1.3;dataset;3;xml.a.1 a.11 c.7
