file_id;md_id;version;type;error_count;errors
181-200_2;f5bc6df2-a331-40b8-a75b-22673bf5e9ec;1.3;service;1;xml.a.1
201-203_2;SurfaceWaterBodyCenterline_HU_20160322;1.3;dataset;3;c.6 f.1 f.3
181-200_4;ffaf3996-2c2e-4676-b9a8-b11c31274fcb;2.0;;13;C.11 C.14 C.15 C.17 C.18 C.22 1.1 1.3 1.6 1.8 1.9 1.10 1.11
181-200_7;FNT_WMS;1.3;service;1;d.3
181-200_3;fc301071-79fc-471d-a575-b45466a66888;1.3;dataset;1;f.1
21-40_10;2c56a674-d51a-4f22-9c50-fd9035741ab0;1.3;dataset;2;a.5 c.4
181-200_6;FNT_VIEW;1.3;dataset;5;a.5 a.6 a.8 c.2 c.4
21-40_13;32566bc7-13a0-42d1-84ea-58c683881a59;1.3;service;1;a.8
181-200_9;HU-MK-001;1.3;dataset;4;a.5 c.4 c.6 f.1
201-203_1;SurfaceWaterBody_HU_20160322;1.3;dataset;3;c.6 f.1 f.3
21-40_1;16869d14-92d8-4b9e-9ff4-8ac86dc343c7;1.3;dataset;2;a.5 c.4
21-40_16;3d5b7b86-5d81-4246-9d99-ce0a8ae5c65c;1.3;dataset;2;c.3 f.3
201-203_3;SurfaceWaterBodyLine_HU_20160322;1.3;dataset;3;c.6 f.1 f.3
21-40_19;45708648-44e8-44c0-a4ce-1ea3fccc5e55;1.3;dataset;1;c.6
21-40_3;16b834b5-0d19-4153-8fb0-216c2694ffdc;1.3;service;1;d.3
21-40_6;2328065a-4426-4dcd-9064-a2fcc2a55706;1.3;dataset;2;a.5 c.4
21-40_12;2dda9b6b-c163-49df-a8b0-ff11a0c9f716;1.3;service;1;a.8
21-40_9;29f155a9-3695-4087-a389-33e36889e5b7;1.3;dataset;7;a.6 a.8 c.2 c.3 c.4 f.1 f.3
21-40_15;3c4197c8-10b4-4847-b80a-642c98391d15;1.3;dataset;3;a.5 c.4 f.1
21-40_17;3e8d4250-d1dd-4dfe-bedc-2b9d930f8157;1.3;dataset;3;a.5 c.4 c.6
21-40_20;461da71b-ab7b-4f6d-8c91-f0cf7cfea4d8;1.3;service;1;a.8
21-40_18;3feee309-526b-4f70-9c01-38ec0a6b767f;2.0;service;4;C.17 3.1 3.6 3.8
21-40_2;16ab17c3-0b8c-4435-9c19-e3ff0bb8c924;1.3;dataset;2;xml.a.1 c.3
41-60_14;52f4727e-6bd1-47e6-8bcd-4a328516b9c4;1.3;dataset;6;a.5 a.6 c.2 c.4 f.1 f.4
21-40_4;1c183814-e0dc-4748-b784-6688ab38e7cd;1.3;dataset;2;c.3 f.3
21-40_8;27a166d9-f6f3-4d8c-9669-2b508f9df17f;1.3;dataset;2;a.5 c.4
21-40_7;278bb777-aaac-4678-bd91-d4032c7e8a8c;1.3;dataset;2;a.5 c.4
41-60_12;51b6c18c-317d-4ec7-a38d-c37dc4b79b95;1.3;service;1;d.3
41-60_2;48e0085e-2f10-4eda-83c2-854b692f0926;1.3;dataset;2;a.5 c.4
41-60_10;4d2ba7bb-a821-47a9-8ac6-470b4af17b77;1.3;service;1;d.3
41-60_15;52fac243-2c5a-4096-92d9-b978ff2a2016;1.3;service;1;a.8
41-60_13;51cc8d90-5ec9-4028-a38d-d71c68d1c973;1.3;dataset;4;a.5 c.2 c.4 c.6
41-60_19;541e5c3c-bdb1-405b-beef-471d2601f375;1.3;dataset;2;a.5 c.4
41-60_4;49c34e27-22c5-492a-ab5a-84ecdfabe722;1.3;service;1;xml.a.1
41-60_16;5309e773-19e9-4faa-be00-74d662ce3098;1.3;dataset;3;a.5 c.4 f.1
41-60_7;4b8bdabe-2a44-40b8-bad4-06c40a01080d;1.3;dataset;5;a.5 a.6 c.3 c.4 f.1
41-60_5;4a0a2729-25ca-48bc-8bf2-9c8184ddddd5;1.3;dataset;2;a.5 c.4
61-80_1;57e95576-5b3d-4cda-966a-a76c9418992a;1.3;dataset;6;a.5 a.6 c.2 c.4 c.6 f.1
41-60_8;4c4d2749-22da-48de-8ca2-9d8124dddca2;1.3;dataset;2;a.5 c.4
41-60_3;4942c2b1-b11c-436c-90c2-916fdcdcbea6;1.3;service;1;a.8
61-80_12;67ea8107-a435-4b5d-8602-2a86481827b3;2.0;;10;C.10 C.11 C.15 C.17 C.18 1.1 1.3 1.6 1.10 1.11
61-80_15;697895e6-fe9e-474b-8a15-f2e1fa954f6a;1.3;dataset;2;xml.a.1 c.3
41-60_9;4c9a5079-13af-4508-a977-6805f2587388;1.3;dataset;3;xml.a.1 c.3 f.1
61-80_18;6d3cd07b-b19e-4f92-9f58-b73044f79b18;1.3;dataset;3;a.5 c.4 c.6
61-80_11;678275e9-07d5-4aef-845b-d9fb966c263d;1.3;dataset;6;a.5 a.6 c.2 c.4 f.1 f.4
61-80_20;745dd828-c11b-498a-9071-677c9a4a3840;1.3;dataset;2;a.5 c.4
61-80_14;695f40f7-8d31-44aa-ae53-d818d8e6598d;1.3;dataset;4;a.5 a.8 c.1 c.4
61-80_19;6f16fa44-84b4-4783-b097-7f9c46dc5e25;1.3;service;1;a.8
61-80_5;5e376316-e5b3-4e5a-9122-d65fe2d9614c;1.3;dataset;2;a.5 c.4
61-80_3;5a6ba80c-d48e-462e-b352-758ff68d509b;2.0;;12;C.11 C.14 C.15 C.17 C.18 C.22 1.1 1.3 1.6 1.9 1.10 1.11
61-80_6;613f11bc-12c8-4c10-8995-4c7027f55826;1.3;service;1;a.8
61-80_2;59d61f75-6345-4fdd-aef7-95db3c43267e;2.0;;11;C.14 C.17 C.18 C.22 1.1 1.3 1.4 1.6 1.9 1.10 1.11
61-80_4;5ab8e84b-8043-4fb5-af3e-a4a948579ad0;1.3;dataset;6;a.5 a.6 c.2 c.4 c.6 f.1
81-100_10;8146f169-6755-4442-9c82-423b6b51b43e;1.3;dataset;2;a.5 c.4
81-100_11;816e4471-73b0-457c-b742-f998ede26f00;1.3;dataset;2;a.5 c.4
81-100_13;82eaaf91-8a49-448c-b609-39f91b6613be;1.3;dataset;2;a.5 c.4
81-100_16;845263e4-ba0e-440a-bcf6-167196998d87;2.0;;10;C.10 C.11 C.15 C.17 C.18 1.1 1.3 1.6 1.10 1.11
81-100_14;8434fd80-181c-4955-a70e-c11118a41b43;1.3;dataset;2;xml.a.1 c.3
81-100_1;74e1da67-98c4-468b-a71a-0d86f7279780;1.3;dataset;2;a.5 c.4
81-100_19;87f0b785-3f16-4bda-bec0-6626926bccd0;1.3;service;1;a.8
81-100_12;817ee791-9189-4547-a15f-235b63f0901e;2.0;service;4;C.17 3.1 3.6 3.8
81-100_17;856f79ca-db96-46a7-ae23-d4506e7dce7a;1.3;dataset;1;xml.a.1
81-100_2;79a49097-2ff6-462e-8608-f61d9398efda;1.3;dataset;2;xml.a.1 c.3
81-100_18;857f1ce7-d6ce-4039-8ceb-740afb21546f;1.3;dataset;6;a.5 a.6 c.2 c.4 c.6 f.1
81-100_15;843edb0e-b0a9-494b-873f-c734651e635c;1.3;dataset;2;a.5 c.4
81-100_3;7d29a580-7ea4-4bb1-8aa5-c7159a4f8c32;1.3;dataset;4;a.5 c.3 c.4 f.1
81-100_6;7dc282a4-f4ec-49c2-8061-1e1a059c04eb;1.3;dataset;6;a.5 a.6 c.2 c.4 c.6 f.1
81-100_4;7d8ad8e6-9405-4897-b65b-3fe2b72005d5;1.3;dataset;3;a.6 c.3 f.1
81-100_7;7e9a99e4-a679-4d2e-8483-618275e08093;1.3;dataset;2;a.5 c.4
81-100_9;7fdc1c02-2cbc-11e6-b67b-9e71128cae77;1.3;service;3;xml.a.1 d.3 f.4
81-100_20;8819f68d-036e-45fc-ac95-cdea4fdfc696;1.3;service;1;d.3
81-100_5;7dbb78f4-ea67-45ad-9d8f-13de4fbd64c7;1.3;dataset;7;a.6 a.8 c.2 c.3 c.4 f.1 f.3
