uuid,data
bmdc.be:dataset:2620,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
83bdcd87-e4ea-4a76-ab98-ff9f45e529f5,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2100,https://spatial.naturalsciences.be/geoserver/idod/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2102,http://wms.ngi.be/inspire/rbins/service?version=2.0.0&service=WFS&request=GetCapabilities
8b317fed-fd7e-4374-a378-4831ff458c09,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
bmdc.be:dataset:2034,https://spatial.naturalsciences.be/geoserver/MSFD/ows?version=2.0.0&service=WFS&request=GetCapabilities
d5f503fe-c228-48a6-9f00-927c95bbd450,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/d5f503fe-c228-48a6-9f00-927c95bbd450-en.xml
29f40b0d-2a3e-49a8-870a-e9b4acd4d1e3,https://spatial.naturalsciences.be/geoserver/od_nature/ows?version=2.0.0&service=WFS&request=GetCapabilities
d68c5d6b-13df-4fe1-8b4a-4a7a8219ea45,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/d68c5d6b-13df-4fe1-8b4a-4a7a8219ea45-en.xml
9146c015-4edc-4d2c-8e2b-56b90ca30167,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
e59181f0-8469-44c6-8f6c-a5e1a4af15d5,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/e59181f0-8469-44c6-8f6c-a5e1a4af15d5-en.xml
38fe6fee-0ac7-11ea-b2e4-34e12d0f0423,https://inspire.seismology.be/geoserver/inspire/wfs?request=GetCapabilities&service=WFS
a76c83e8-e09b-4b80-a264-b060ef4b36aa,https://spatial.naturalsciences.be/geoserver/imsp19/ows?version=2.0.0&service=WFS&request=GetCapabilities
01d4aeaf-1302-47a7-83c0-4fd0820b1427,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/01d4aeaf-1302-47a7-83c0-4fd0820b1427-en.xml
067c8ccb-50fa-4918-9f6b-6b1248b3bef3,https://ac.ngi.be/remoteclient-open/GeoBePartners-open/ATOM/69ff70d1-012a-4483-9a75-03233f145556-en.xml
16361924-27d2-463e-9385-6a49dfe02b22,https://inspire.seismology.be/geoserver/inspire/wfs?request=GetCapabilities&service=WFS&version=2.0.0
