uuid,data
{319FA8BD-50B3-44F7-B8C9-F95322E2F49F},https://inspire.geoportaal.ee/geoserver/HB_ldelupaik/wms?service=WMS&version=1.3.0&request=GetCapabilities
{C7FCE374-D3B1-4BEF-9260-97B95CD7ACBB},https://gsavalik.envir.ee/geoserver/eelis/ows?service=WMS&version=1.3.0&request=GetCapabilities
{2DC672CF-666E-47E7-9C85-944558FF9209},https://inspire.geoportaal.ee/geoserver/GE_puurkaev/wms?service=WMS&version=1.3.0&request=GetCapabilities
{B4E31530-8F41-4FC6-8A98-64618B681387},https://inspire.geoportaal.ee/geoserver/SD_vaatlus/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-KKR-maardlate_nimistu_energeetilised_maavarad,https://inspire.geoportaal.ee/geoserver/ER_public/wms?service=WMS&version=1.3.0&request=GetCapabilities
c1a4cd23-d4c1-442d-8220-b4464dade776,https://inspire.geoportaal.ee/geoserver/GE_geoloogia/wms?service=WMS&version=1.3.0&request=GetCapabilities
siseministeerium_knr,https://inspire.geoportaal.ee/geoserver/GN_kohanimed/wms?service=WMS&version=1.3.0&request=GetCapabilities
siseministeerium_knr,https://gsavalik.envir.ee/geoserver/knr/wms?service=WMS&version=1.3.0&request=Getcapabilities
pria:pollumassiivid,https://kls.pria.ee/geoserver/inspire_lpis/wms?service=WMS&request=GetCapabilities
{3FB2BEAF-4577-406F-9195-202AE9F39B8A},https://inspire.geoportaal.ee/geoserver/OI_mosaiikelement/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-geoloogilise_bk_maavarad,https://inspire.geoportaal.ee/geoserver/MR_maavara/wms?service=WMS&version=1.3.0&request=GetCapabilities
70009540-KKR-kaitstavate_loodusobjektide_nimistu,https://inspire.geoportaal.ee/geoserver/PS_kaitsealusedkohad/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-vesi,https://inspire.geoportaal.ee/geoserver/HY_hydro/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-vesi,https://gsavalik.envir.ee/geoserver/etak/wms?service=WMS&request=GetCapabilities
pria:maastikuelemendid,https://kls.pria.ee/geoserver/inspire_lpis/wms?service=WMS&request=GetCapabilities
maaamet_muld,https://teenus.maaamet.ee/ows/mullakaart?service=wms&version=1.3.0&request=GetCapabilities
maaamet_muld,http://kaart.maaamet.ee/wms/alus?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_muld,https://inspire.geoportaal.ee/geoserver/SO_pinnas/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-ajakohane_ortofoto,https://kaart.maaamet.ee/wms/alus?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-ajakohane_ortofoto,https://inspire.geoportaal.ee/geoserver/OI_ortofoto/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-ajakohane_ortofoto,https://inspire.geoportaal.ee/geoserver/OI_ortofoto/gwc/service/wmts?service=wmts&request=GetCapabilities
e3ec9dd6-246a-4f13-a60c-c0125b1b5edc,https://teenus.maaamet.ee/ows/yleujutusalad?service=wms&version=1.3.0&request=GetCapabilities
maaamet_maaregister,https://inspire.geoportaal.ee/geoserver/CP_katastriyksused/wms?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_maaregister,http://kaart.maaamet.ee/wms/alus?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_korgusmudel_DSM,https://kaart.maaamet.ee/wms/fotokaart?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-ehitised,https://inspire.geoportaal.ee/geoserver/BU_Buildings2D/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-ehitised,https://gsavalik.envir.ee/geoserver/etak/wms?service=WMS&request=GetCapabilities
KKM_uleujutusohuga_alad,https://teenus.maaamet.ee/ows/yleujutusalad?service=wms&version=1.3.0&request=GetCapabilities
KKM_Natura2000,https://gsavalik.envir.ee/geoserver/eelis/ows?service=WMS&version=1.3.0&request=GetCapabilities
KKM_Natura2000,https://inspire.geoportaal.ee/geoserver/PS_rahvala/wms?service=WMS&version=1.3.0&request=GetCapabilities
95f46bd6-7bc6-4135-afd5-f6abcf497c60,https://inspire.geoportaal.ee/geoserver/PD_NUTS3rahvastikutihedus/wms?service=WMS&version=1.3.0&request=GetCapabilities
71a8b88a-9eef-4869-9374-5f51146af21d,https://inspire.geoportaal.ee/geoserver/AM_vkalapyygiruut/wms?service=WMS&version=1.3.0&request=GetCapabilities
{A533375D-CE87-48CE-996F-17FD403D13A0},https://inspire.geoportaal.ee/geoserver/AM_jahipiirkonnad/wms?service=WMS&version=1.3.0&request=GetCapabilities
pria:okoalad,https://kls.pria.ee/geoserver/inspire_gsaa/wms
{4585BF4A-4B36-436C-848B-7BD3DD38DBDA},https://inspire.geoportaal.ee/geoserver/SU_nuts/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK-transport,https://gsavalik.envir.ee/geoserver/etak/wms?service=WMS&request=GetCapabilities
70003098-ETAK-transport,https://inspire.geoportaal.ee/geoserver/TN_transportetak/wms?service=WMS&version=1.3.0&request=GetCapabilities
{185C2C2B-6F11-478C-ABE4-CB4DD5465A8A},https://inspire.geoportaal.ee/geoserver/ACMF_ilmavaatlus/wms?service=WMS&version=1.3.0&request=GetCapabilities
maanteeamet_teeregister,https://teeregister.mnt.ee/teenus/wms?&service=WMS&version=1.3.0&request=Getcapabilities
maanteeamet_teeregister,https://inspire.geoportaal.ee/geoserver/TN_teeregister/wms?service=WMS&version=1.3.0&request=GetCapabilities
0a3587dc-c154-432d-b79e-7b8410555bbd,https://inspire.geoportaal.ee/geoserver/AF_holding_site/wms?service=WMS&version=1.3.0&request=GetCapabilities
0d8a1c3d-66f5-4541-be8b-ba021c7c5df3,https://inspire.geoportaal.ee/geoserver/AF_holding_site/wms?service=WMS&version=1.3.0&request=GetCapabilities
stat_rahvastikutihedus,https://inspire.geoportaal.ee/geoserver/PD_rahvastikutihedus/wms?service=WMS&version=1.3.0&request=GetCapabilities
10140653-geoloogilised_kaardid_400000,https://inspire.geoportaal.ee/geoserver/GE_geoloogia/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-epk10_horisontaalid_korguspunktid,https://teenus.maaamet.ee/ows/horisontaalid?service=wms&version=1.3.0&request=GetCapabilities
70003098-epk10_horisontaalid_korguspunktid,https://inspire.geoportaal.ee/geoserver/EL_korgusjasugavus/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK_maakate,https://inspire.geoportaal.ee/geoserver/LC_maakate/wms?service=WMS&version=1.3.0&request=GetCapabilities
70003098-ETAK_maakate,https://gsavalik.envir.ee/geoserver/etak/wms?service=WMS&request=GetCapabilities
maaamet_geoloogiline_baaskaart,https://teenus.maaamet.ee/ows/wms-geoloogia?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_geoloogiline_baaskaart,https://inspire.geoportaal.ee/geoserver/GE_puurauk/wms?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_geoloogiline_baaskaart,https://inspire.geoportaal.ee/geoserver/GE_geoloogia/wms?service=WMS&version=1.3.0&request=GetCapabilities
pria:pollud,https://kls.pria.ee/geoserver/inspire_gsaa/wms?service=WMS&request=GetCapabilities
veeteede_amet_navigatsioonimargid,https://inspire.geoportaal.ee/geoserver/TN_veetransport/wms?service=WMS&version=1.3.0&request=GetCapabilities
991bf9e6-c544-4dc3-8c66-27f24ec86470,https://inspire.geoportaal.ee/geoserver/OF_rannikujaam/wms?service=WMS&version=1.3.0&request=GetCapabilities
{B847545D-5350-4CA3-9D8B-CED174826ACC},https://inspire.geoportaal.ee/geoserver/AU_mereala/wms?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_haldus_asustus,https://inspire.geoportaal.ee/geoserver/AU_haldusyksused/wms?service=WMS&version=1.3.0&request=GetCapabilities
maaamet_haldus_asustus,https://teenus.maaamet.ee/ows/ajakohane-haldusjaotus?service=wms&version=1.3.0&request=GetCapabilities
e9ffb40d-2702-41cd-8d95-55e1fe7cef8e,https://inspire.geoportaal.ee/geoserver/PS_kaitsealusedkohad/wms?service=WMS&version=1.3.0&request=GetCapabilities
e9ffb40d-2702-41cd-8d95-55e1fe7cef8e,https://gsavalik.envir.ee/geoserver/eelis/ows?service=WMS&version=1.3.0&request=GetCapabilities
