file_id;md_id;type;error_count;errors
1-20/11;a246cc4c-a554-4e13-be92-d34425442651;dataset;1;C.16
1-20/10;37906dfc-0226-42e8-8602-f5832fda7d71;dataset;1;C.16
1-20/15;CZ-VUV-MD-FD-PFRA;dataset;1;M.2
1-20/18;5e0e1ce1-8328-47cb-a44a-63300a010852;service;1;C.15
1-20/16;CZ-VUV-MD-FD-FA;dataset;1;M.2
1-20/4;61b3231b-8d54-4a4f-8ddf-79260a02080d;service;1;3.6
101-120/2;587dd2a0-c7f8-406f-ab65-0de47f000001;service;2;C.1 3.6
121-140/15;6d2cc180-c180-1d2c-9381-42c9fca53542;dataset;1;2.5
121-140/19;a8b1c110-34df-486d-83cb-587f196a7223;dataset;2;C.19 1.10
141-160/1;4fe08153-8d6c-4495-aa67-56f1c0a80137;service;1;C.16
121-140/6;58ec868b-c74c-4b22-9a57-11a2c0a80138;dataset;1;2.5
141-160/12;58aae797-3e9c-4d77-8477-6257c0a80137;service;1;3.6
141-160/15;586ad25c-3c90-4375-a41c-5fc4c0a80138;dataset;1;C.19
141-160/19;CZ-VUV-MD-NID_MonitoringPZV;dataset;1;M.2
141-160/17;55672b7d-6e34-4fba-9777-7a590a010852;dataset;3;C.15 C.16 2.5
141-160/20;CZ-VUV-MD-NID_MonitoringPOV;dataset;1;M.2
141-160/2;4e5b8cf9-9594-435d-9a93-6241c0a80137;dataset;1;C.13
161-180/17;5e0e152a-7450-4446-a84c-76030a010852;dataset;1;C.14
161-180/2;{9AF3DF58-E157-4641-8D81-A1E525F0B47D};dataset;2;C.15 2.2
161-180/9;500e7063-e828-4e82-b533-91c80a010817;dataset;1;2.5
181-200/12;43f347c8-583d-49cf-99b9-d4f95cdbfb8c;dataset;1;1.10
201-220/16;CZ-VUV-MD-UWWTD_VYP;dataset;1;M.2
201-220/19;59f714fa-da7c-4e73-b9eb-0b690a010852;service;2;3.5 4.1
201-220/15;CZ-VUV-MD-UWWTD_aglomerace;dataset;1;M.2
201-220/18;CZ-VUV-MD-UWWTD_COV;dataset;1;M.2
201-220/20;20031400-1400-1003-b891-be28e7d5d03d;dataset;2;C.15 2.5
21-40/2;5c1caf8c-a678-4d49-9c89-618a0a010852;service;2;3.5 4.1
21-40/18;61b1e765-f6d0-4a4f-b0b3-31dac0a8017c;dataset;1;2.5
21-40/5;{C2B1338D-3BFC-4813-9BE9-3AA8ED5BB5EF};service;1;C.15
21-40/3;5c01180b-90d8-4bc2-8b1b-7ae20a010852;dataset;1;C.15
21-40/6;60fa901e-05b8-484b-a5b7-60af0a02080d;dataset;1;C.15
241-260/19;{775E6600-B6DB-416C-B7C7-186C1B582865};series;1;2.5
261-280/1;5795b44f-ad58-4b0d-80a8-0d99c0a80138;service;1;3.6
241-260/20;58404160-d930-4d8b-a179-0f95c0a80138;service;1;3.6
261-280/14;60faba98-5894-49a2-988d-6e1a0a02080d;service;1;3.6
261-280/2;CZ-VUV-MD-ProtectedAreas;dataset;1;M.2
261-280/20;61a4972e-1bb8-4cc5-9209-03bec0a8017c;series;1;2.5
261-280/4;CZ-VUV-MD-Subunits;dataset;1;M.2
261-280/7;CZ-VUV-MD-SWBpoly;dataset;1;M.2
261-280/8;CZ-VUV-MD-SWBline;dataset;1;M.2
261-280/3;CZ-VUV-MD-MonitoringSites;dataset;1;M.2
41-60/16;{7712446D-B6AF-49C4-A977-9573303313AC};service;1;C.15
261-280/6;CZ-VUV-MD-GWB;dataset;1;M.2
41-60/17;58ec81de-9390-42c7-bbcc-10f1c0a80138;dataset;1;2.5
41-60/2;58c273cf-9394-4618-9c56-0ce1c0a80138;dataset;1;2.5
261-280/9;CZ-VUV-MD-SWBCentreline;dataset;1;M.2
41-60/1;61b1f499-c8e4-40c8-920a-3b26c0a8017c;dataset;1;2.5
41-60/6;585a5126-9c14-4da5-bfff-5fd8c0a80138;series;1;2.5
41-60/15;5e16f7be-fdd0-47e3-b3b6-37a5c0a80137;dataset;1;2.5
61-80/4;587db8c1-4468-4e66-b0d2-4dcac0a80137;service;1;3.6
81-100/6;58a2c99e-8ebc-4d03-93c2-61afc0a80137;dataset;1;2.5
81-100/5;5899d5cc-b290-4cbe-abf7-6774c0a80137;dataset;1;2.5
81-100/17;61af2686-4bb8-4253-8bb0-0dacc0a8cc15;service;1;C.15
81-100/4;5898879c-bbf8-429c-8cc4-0d56c0a80138;dataset;1;2.5
