file_id;md_id;type;error_count;errors
1-20/10;1a1818bd-ab9f-49c8-a0e8-a93d1a2359e9;dataset;9;C.6 C.10 C.17 C.20 C.21 C.22 1.3 1.4 1.10
1-20/1;05d72e74-ecb8-4fe5-b122-ec883312a033;dataset;2;C.17 C.18
1-20/11;d7d7ea86-810b-453a-9e6a-0092223d8c8c;dataset;9;C.11 C.17 C.20 C.21 C.22 1.3 1.9 1.10 1.11
1-20/13;e1134feb-55d7-4b44-8e13-125e983b259b;dataset;11;C.10 C.17 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.4
1-20/16;e44b3414-176d-458c-8af1-703d6ecf0ecb;service;4;C.16 C.17 C.18 3.6
1-20/14;47e1bb5d-56dc-4ef8-a219-45297a65f431;dataset;10;C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.10 2.1 2.3
1-20/12;2f81ea13-c1e2-43d8-be4a-c43b50e90618;dataset;11;C.6 C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.10 2.1 2.3
1-20/19;9188dcff-dced-43b9-8127-b3104f09c175;dataset;10;C.17 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.4
1-20/15;5cc9d3ba-dbbe-4800-b486-712457dd118c;service;9;C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
1-20/17;739f180b-57e1-4ba2-9436-219e6b959f3d;service;11;C.10 C.16 C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
1-20/2;150a168e-907c-40c2-9f6b-b7d35581b89a;service;3;C.16 C.17 C.18
1-20/18;a952797f-0d23-4096-8f5f-b4aecf269a6e;service;9;C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
1-20/20;23a9027d-37a1-4ba4-b529-54c658540914;dataset;11;C.6 C.10 C.17 C.20 C.21 C.22 1.3 1.4 1.10 2.1 2.3
1-20/4;419833d1-4c97-47d3-a3de-3598378b75a2;dataset;2;C.17 C.18
1-20/5;e81d4df0-52c8-4258-a38b-96f6761c976b;dataset;3;C.16 C.17 C.18
1-20/3;fc2c80e5-fc87-415a-ac05-b2520957d155;dataset;2;C.17 C.18
1-20/7;0f96ee51-bd50-4b76-86eb-5f8b0e3fe279;service;10;C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.6 3.8 4.1
1-20/6;d5517e5e-1cc0-45d1-8839-54f9da4f5ebe;service;9;C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
1-20/8;79f8cc7a-d62b-4594-9920-7ead874be83e;service;9;C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
101-120/10;bc3f1564-1e56-44e9-98b6-f0d8c5130410;dataset;9;C.17 C.20 C.21 C.22 1.3 1.9 1.10 1.11 2.4
1-20/9;95879cd4-e93d-4d4d-af57-4ec6731b9c97;;13;C.6 C.17 C.18 C.22 1.1 1.3 1.4 1.9 1.10 1.11 2.1 2.3 2.4
101-120/1;fce3b347-cc58-4b29-bb87-a35eed4487ea;dataset;11;C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.4
101-120/11;14de1375-09ae-42b4-9592-5f0af091d050;dataset;9;C.17 C.18 C.20 C.21 C.22 1.3 1.9 1.10 1.11
101-120/12;2da61838-68bf-4a64-9d9f-05236cde1bf1;dataset;7;C.17 C.18 C.20 C.21 C.22 1.3 1.10
101-120/14;3f0550c4-bbfa-4fcd-89ba-217e26b20b71;dataset;11;C.11 C.17 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.4
101-120/15;04c4bff9-28e7-41a9-875d-590c41387099;dataset;15;C.6 C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.1 2.3 2.4 2.6
101-120/13;90a4ba84-6ab1-4a92-b25f-d5cfaa7b873c;dataset;9;C.6 C.11 C.17 C.18 C.20 C.21 C.22 1.3 1.10
101-120/16;a1752823-a2fe-4651-8f5b-0d18175ce3c0;dataset;8;C.17 C.18 C.20 C.21 C.22 1.3 1.10 2.4
101-120/17;300982fb-dcb5-49d4-846b-b059c8db10b2;dataset;8;C.17 C.18 C.20 C.21 C.22 1.3 1.10 2.4
101-120/19;21a0743c-70e7-4232-9b55-6c4c48ab2385;dataset;15;C.6 C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.1 2.3 2.4 2.6
101-120/2;c1333de6-fb91-4b0b-be95-8eab89b05358;dataset;11;C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.9 1.10 1.11 2.4
101-120/3;3b6cea47-0c54-45c3-a36c-bcbc8f6ab14a;dataset;9;C.17 C.20 C.21 C.22 1.3 1.9 1.10 1.11 2.4
101-120/18;aff93a4d-eb22-450d-bafa-f7549dbe98d6;dataset;12;C.17 C.18 C.20 C.21 C.22 1.3 1.9 1.10 1.11 2.1 2.3 2.4
101-120/4;b01523a1-9f61-43a2-95cb-be843cc1b18a;series;9;C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.10 2.4
101-120/7;1d7e059a-3d60-4876-905c-722cb469ac1d;dataset;6;C.17 C.20 C.21 C.22 1.3 1.10
101-120/6;312ddf6a-52b1-4bd9-9610-f0e3707dedff;dataset;6;C.17 C.20 C.21 C.22 1.3 1.10
101-120/9;297a1958-3636-45af-a17c-e90120605132;dataset;9;C.17 C.18 C.20 C.21 C.22 1.3 1.4 1.10 2.4
121-140/1;d86f291c-49b8-4bc8-93f7-dbab48dcb26c;dataset;8;C.17 C.18 C.20 C.21 C.22 1.3 1.10 2.4
121-140/11;97894e6e-59ea-4af1-b41e-edc688fffce7;service;10;C.6 C.17 C.18 C.20 C.21 C.22 3.4 3.5 3.8 4.1
101-120/20;3f11b57b-4ba9-4eab-a54b-8529fbea1a30;dataset;8;C.17 C.18 C.20 C.21 C.22 1.3 1.10 2.4
101-120/5;43814de7-42b6-4f33-a4d5-cdca8ca0d6cd;dataset;6;C.17 C.20 C.21 C.22 1.3 1.10
121-140/12;36a55486-04be-4533-9936-9c05407114a1;dataset;9;C.17 C.20 C.21 C.22 1.3 1.9 1.10 1.11 2.4
101-120/8;4399b61b-23d9-49a8-ba8b-dd2452adbc7c;dataset;6;C.17 C.20 C.21 C.22 1.3 1.10
121-140/15;3f7c8f9f-b1be-4eb6-a9e2-7bdacf35dd58;dataset;9;C.10 C.17 C.20 C.21 C.22 1.3 1.9 1.10 1.11
121-140/14;ffc0267e-aca8-49ac-8f3e-86c9beca51f2;dataset;7;C.17 C.18 C.20 C.21 C.22 1.3 1.10
121-140/17;133b54a9-60d1-481c-85e8-e1a222d6ac3f;dataset;8;C.11 C.17 C.18 C.20 C.21 C.22 1.3 1.10
121-140/10;f198f6f6-8efa-4235-a55f-99767ea0206c;dataset;11;C.17 C.18 C.20 C.21 C.22 1.3 1.8 1.9 1.10 1.11 2.4
