file_id;md_id;type;error_count;errors
1-100/15.iso19139;f8c80402-b458-4c20-9202-34fbf42bcbcf;service;1;3.6
1-100/33.iso19139;911a4add-7d6c-44ea-b2ab-f4f17c1bf71f;service;1;3.6
1-100/29.iso19139;1643cd2d-cec0-4ead-9c19-6805e532ce0d;dataset;1;1.7
1-100/40.iso19139;c95e18f7-68b6-409d-b6dc-bd04441c8a7f;service;1;3.6
1-100/54.iso19139;dbafea61-3fa3-4da2-b4f5-3017936a5ccb;dataset;1;C.1
1-100/64.iso19139;cafca835-b4ab-4a76-ae14-515dbab6ba6d;service;2;C.1 C.22
1-100/74.iso19139;afd9bad8-6e1e-4465-8083-391a55bceec2;service;2;3.5 4.1
1-100/80.iso19139;f92b47e7-9eca-4b92-857f-bf632b5682c0;dataset;1;C.1
1-100/99.iso19139;c08c2388-3bb2-4f54-825b-3eb88f839fd5;dataset;1;1.10
