file_id;md_id;type;error_count;errors
1-20/12;ac9bd95a-0063-4157-95ec-dd91e22c1eed;dataset;8;C.1 C.5 C.14 C.17 C.22 1.4 1.5 1.6
1-20/14;70c8c42a-9344-462b-b50c-21960aa808ef;dataset;10;C.1 C.5 C.6 C.14 C.15 C.17 C.18 C.22 1.6 1.10
1-20/10;48c955c8-70bd-451b-af94-c5069d3b54f6;dataset;3;C.5 C.17 1.6
1-20/1;af0a8b4f-acf0-4e0f-8552-feb23b94f835;service;4;C.5 C.17 3.1 3.8
1-20/11;15298bed-01ca-45b0-8ec7-e0960e88626b;service;6;C.1 C.5 C.6 C.17 3.1 3.8
1-20/15;24460d92-e93a-486c-9144-b4b6b5a71f88;dataset;5;C.5 C.15 C.17 C.18 1.6
1-20/16;7f3cba03-842f-405c-9f10-7725f0f01d14;;6;C.1 C.17 1.1 1.3 1.4 1.6
1-20/2;f17fc16c-ad08-4880-92f2-7d8fe2fad07b;service;4;C.5 C.17 3.1 3.8
1-20/5;763d5253-09ba-4b97-9836-ce93e945d3f2;dataset;5;C.5 C.6 C.17 C.18 1.6
1-20/17;e7cba4f8-6de9-468d-8ca4-453995f0e357;dataset;8;C.5 C.17 1.3 1.4 1.6 1.8 1.10 1.11
1-20/7;dda3c903-04d6-4af5-b3a6-9f2a489f6c46;dataset;6;C.5 C.6 C.15 C.17 C.18 1.6
101-120/10;39979b2f-e7aa-4177-9a9d-69b563f00f91;service;5;C.5 C.17 C.18 3.1 3.8
101-120/12;f6c316aa-283a-4621-a50f-e3ff4f2ddb83;dataset;5;C.1 C.5 C.17 C.22 1.6
1-20/4;a905569b-1c8b-4291-9e68-c90c39b9ec63;service;5;C.5 C.17 3.1 3.6 3.8
1-20/9;0bb3167b-084e-4e36-a51a-f01a5ac8a1ad;service;5;C.5 C.17 3.1 3.6 3.8
101-120/14;0adc3a08-0a5a-40a9-a6d0-a7979d7522fc;dataset;5;C.5 C.6 C.14 C.17 1.6
101-120/16;a8f60c18-168d-475b-9d0d-fc9ea17dc31b;;6;C.10 C.17 1.1 1.3 1.4 1.10
1-20/8;f68664f0-8612-4a63-a345-742630be787f;dataset;8;C.1 C.5 C.14 C.17 C.22 1.5 1.6 1.10
101-120/13;11c40107-de11-4be2-8238-12a756daea64;service;5;C.5 C.17 3.1 3.6 3.8
101-120/2;a31598a2-41a6-4386-8ac0-d06bc28e1694;service;6;C.1 C.5 C.6 C.10 C.17 3.8
101-120/18;d04c6201-ea5a-4865-a9eb-3341e6c15a8a;service;6;C.1 C.5 C.6 C.17 C.22 3.8
101-120/3;3febf5ce-f94c-4c6e-bece-902ae69db721;dataset;6;C.1 C.5 C.17 C.18 C.22 1.6
101-120/5;c0b0b4e5-6e38-49fc-9876-f2483b3af979;service;4;C.5 C.17 3.1 3.8
101-120/1;0fda8a8f-258c-4cdb-88ba-55ec0cfc8f1f;dataset;7;C.1 C.5 C.14 C.17 C.18 C.22 1.6
101-120/19;1b92a4dc-b9dc-4e73-83c7-f7adaab952c4;dataset;4;C.5 C.10 C.17 1.6
101-120/9;61ac1c58-a51c-4354-9c02-daa65f06b435;dataset;7;C.1 C.5 C.14 C.17 C.18 C.22 1.6
